,name,area,volume,normalized_joints,normalized_contacts,normalized_holes,material
10460,Fletxa (1) (1),0.0004257670546646608,3.2793057721765557e-07,0,2,0,Plastic
10461,Fletxa (1) (1) (1),0.00042576705466466084,3.279305772176556e-07,0,2,0,Plastic
10462,Boto (1),0.01098530632738394,4.309937724875666e-05,0,1,0,Plastic
10463,Boto (1) (1),0.010985306327383896,4.309937724875657e-05,0,1,0,Plastic
10464,Boto (1) (1) (1),0.010985306327383898,4.309937724875659e-05,0,1,0,Plastic
10465,Boto 2,0.012385871914651347,4.893809432970846e-05,0,1,0,Plastic
10466,Boto 2 (1),0.012385871914651347,4.893809432970848e-05,0,1,0,Plastic
10467,Boto 2 (2),0.012385871914651347,4.893809432970847e-05,0,1,0,Plastic
10468,Boto 2 (3),0.012385871914651347,4.893809432970847e-05,0,1,0,Plastic
10469,Boto 2 (4),0.012385871914651347,4.893809432970846e-05,0,1,0,Plastic
10470,Boto 2 (5),0.012385871914651347,4.893809432970846e-05,0,1,0,Plastic
10471,Boto 2 (5) (1),0.012385871914651347,4.8938094329708464e-05,0,1,0,Plastic
10472,Boto 2 (5) (2),0.012385871914651347,4.893809432970846e-05,0,1,0,Plastic
10473,Boto 2 (4) (1),0.012385871914651347,4.8938094329708464e-05,0,1,0,Plastic
10474,Boto 2 (4) (2),0.012385871914651347,4.893809432970846e-05,0,1,0,Plastic
10475,Boto 2 (3) (1),0.012385871914651347,4.893809432970848e-05,0,1,0,Plastic
10476,Boto 2 (3) (2),0.012385871914651347,4.893809432970848e-05,0,1,0,Plastic
10477,Boto 2 (2) (1),0.012385871914651347,4.893809432970848e-05,0,1,0,Plastic
10478,Boto 2 (2) (2),0.012385871914651347,4.893809432970848e-05,0,1,0,Plastic
10479,Boto 2 (1) (1),0.012385871914651347,4.8938094329708485e-05,0,1,0,Plastic
10480,Boto 2 (1) (2),0.012385871914651347,4.8938094329708485e-05,0,1,0,Plastic
10481,Boto 2 (6),0.012385871914651347,4.8938094329708464e-05,0,1,0,Plastic
10482,Boto 2 (7),0.012385871914651347,4.893809432970846e-05,0,1,0,Plastic
10483,Boto 2 (4) (2) (1),0.012385871914651347,4.8938094329708464e-05,0,1,0,Plastic
10484,Boto 2 (5) (2) (1),0.012385871914651347,4.8938094329708464e-05,0,1,0,Plastic
10485,Boto 2 (7) (1),0.012385871914651347,4.8938094329708464e-05,0,1,0,Plastic
10486,Boto 2 (1) (2) (1),0.012385871914651347,4.8938094329708485e-05,0,1,0,Plastic
10487,Boto 3,0.020818833164055958,7.78403191743568e-05,0,1,0,Plastic
10488,Boto 3 (1),0.020818833164055937,7.784031917435662e-05,0,1,0,Plastic
10489,Boto 3 (2),0.020818833164055937,7.784031917435661e-05,0,1,0,Plastic
10490,Boto 3 (3),0.02081883316405595,7.78403191743567e-05,0,1,0,Plastic
10491,Boto 3 (4),0.020818833164055927,7.78403191743565e-05,0,1,0,Plastic
10492,Boto 3 (5),0.020818833164055972,7.784031917435688e-05,0,1,0,Plastic
10493,Boto 3 (6),0.020818833164055972,7.784031917425538e-05,0,1,0,Plastic
10494,Boto 3 (7),0.020818833164055993,7.784031917425556e-05,0,1,0,Plastic
10495,Boto 3 (4) (1),0.020818833164055934,7.784031917435657e-05,0,1,0,Plastic
10496,Boto 3 (4) (2),0.020818833164055937,7.784031917425509e-05,0,1,0,Plastic
10497,Boto 3 (4) (3),0.020818833164055958,7.784031917425528e-05,0,1,0,Plastic
10498,Boto 3 (3) (1),0.020818833164055958,7.784031917435677e-05,0,1,0,Plastic
10499,Boto 3 (3) (2),0.02081883316405596,7.784031917425529e-05,0,1,0,Plastic
10500,Boto 3 (3) (3),0.02081883316405598,7.784031917425547e-05,0,1,0,Plastic
10501,Boto 3 (2) (1),0.020818833164055948,7.784031917435669e-05,0,1,0,Plastic
10502,Boto 3 (2) (2),0.02081883316405595,7.784031917425521e-05,0,1,0,Plastic
10503,Boto 3 (2) (3),0.02081883316405597,7.784031917425538e-05,0,1,0,Plastic
10504,Boto 3 (1) (1),0.02081883316405595,7.784031917435673e-05,0,1,0,Plastic
10505,Boto 3 (1) (2),0.020818833164055958,7.784031917425525e-05,0,1,0,Plastic
10506,Boto 3 (1) (3),0.020818833164055976,7.784031917425543e-05,0,1,0,Plastic
10507,Trasera_Inf,282.45789999999965,115.11365000000009,0,2,0,Wood
10508,Lat_Izq,600.9999999999997,259.99999999999955,0,8,0,Wood
10509,Inferior,1572.4999999999998,731.25,0,11,0,Wood
10510,Lat_Drch,600.9999999999999,260.0,0,8,0,Wood
10511,Trasera_Sup,114.10000000000011,34.85000000000006,0,2,0,Wood
10512,Delantera,385.0,164.00000000000003,0,3,0,Wood
10513,Superior,514.7258952966301,226.3788771987124,0,3,0,Wood
10514,Frontal,432.7421735705525,161.31296462815,0,2,0,Wood
10515,Trasera,537.7800000000002,237.49000000000004,0,4,0,Wood
10516,Rueda_1,125.66370614359172,50.26548245743667,0,0,0,Wood
10517,Bastidor_Delant,267.09999999999997,182.0,0,5,0,Wood
10518,Bastidor_Detras,267.09999999999997,181.99999999999997,0,5,0,Wood
10519,Lalguero_Frontal,162.49999999999991,93.75,0,4,0,Wood
10520,Larguero_Detrás,162.4999999999999,93.75,0,3,0,Wood
10521,Larguero_Izq,477.1856799285686,286.3430293837662,0,8,1,Wood
10522,Rueda_2,125.66370614359172,50.265482457436676,0,1,0,Wood
10523,Rueda_3,125.66370614359172,50.26548245743669,0,1,0,Wood
10524,Rueda_4,125.66370614359172,50.26548245743669,0,1,0,Wood
10525,Rueda_3 (1),125.66370614359172,50.26548245743669,0,1,0,Wood
10526,Larguero_Detrás (1),674.1488435933794,398.38705230261724,0,8,0,Wood
10527,Refuerzo_1,8473.039999999997,7037.999999999998,0,4,0,Plastic
10528,Modulo Janela Lateral,91252.5272679446,766276.2144172678,0,0,0,Other
10529,Janela Traseira,261841.24560988444,2346986.5401793374,0,6,0,Plastic
10530,Janela Dianteira,328004.2309379334,2917602.200308795,0,8,0,Plastic
10531,Teto,350311.7660890203,2039989.2723470735,0,8,0,Plastic
10532,Suporte Dianteira,276522.96470192244,1581603.9747141565,0,10,0,Plastic
10533,genera1,35085.72357667079,49707.039054201254,0,0,0,Metal_Ferrous
10534,genera2,35085.72357667079,49706.74916450717,0,0,0,Metal_Ferrous
10535,Roda Bus,36948.466629272625,410287.6808689281,0,0,1,Other
10536,Roda Bus (1),36948.46662927263,410287.6808689282,0,0,1,Other
10537,Roda Bus (1) (1),36948.466629272625,410287.68086892826,0,0,1,Other
10538,Roda Bus (1) (1) (1),36948.46662927263,410287.68086892826,0,0,1,Other
10539,Roda Bus (1) (2),36948.466629272625,410287.6808689282,0,3,1,Other
10540,Roda Bus (1) (1) (1) (1),36948.466629272625,410287.6808689282,0,0,1,Other
10541,Modulo Janela Lateral (3),91252.5553616732,766275.8263207772,0,0,0,Other
10542,Modulo Janela Lateral (1),91252.72335811063,766276.5834100241,0,0,0,Other
10543,Modulo Janela Lateral (4),91252.6650488353,766275.7164078448,0,0,0,Other
10544,Modulo Janela Lateral (2),1086313.4425957121,7814043.087334079,0,0,0,Other
10545,escritorio,32902.458816758866,28721.00506394655,0,7,0,Other
10546,pata 1,9486.0,8100.000000000051,0,3,0,Other
10547,Refuerzo,8473.039999999608,7037.999999999652,0,4,0,Metal_Ferrous_Steel
10548,pata2,9486.000000000287,8100.00000000005,0,2,0,Other
10549,picket1 (1) (1) (1),20.580000000000048,1.5300000000000074,0,0,0,Metal_Aluminum
10550,picket1 (1) (1) (2) (1),20.580000000000048,1.5300000000000071,0,0,0,Metal_Aluminum
10551,picket1 (1) (1),20.580000000000048,1.5300000000000074,0,0,0,Metal_Aluminum
10552,picket1 (1) (1) (1) (1) (1),20.580000000000048,1.5300000000000074,0,0,0,Metal_Aluminum
10553,picket1 (2),20.580000000000048,1.5300000000000074,0,0,0,Metal_Aluminum
10554,picket1 (1) (2),20.580000000000048,1.5300000000000074,0,0,0,Metal_Aluminum
10555,picket1 (1) (1) (1) (1),20.580000000000048,1.5300000000000074,0,0,0,Metal_Aluminum
10556,picket1 (1) (1) (2),20.580000000000048,1.5300000000000071,0,0,0,Metal_Aluminum
10557,rail1,49.18000000000001,5.694999999999999,0,0,0,Metal_Aluminum
10558,rail1 (1),47.5,5.875,0,0,0,Metal_Aluminum
10559,picket1 (1),20.580000000000048,1.5300000000000074,0,0,0,Metal_Aluminum
10560,picket1 (1) (2) (1),0.2400000000000008,0.004500000000000025,0,0,0,Metal_Aluminum
10561,rail1 (2),49.18000000000001,5.694999999999999,0,0,0,Metal_Aluminum
10562,ring-0 (1),3.141592653589789,0.18849555921538053,0,0,1,Other
10563,ring-0 (2),3.141592653589789,0.18849555921538058,0,0,1,Other
10564,ring-0 (1) (1),3.141592653589789,0.18849555921538064,0,0,1,Other
10565,ring-0 (3),3.141592653589789,0.18849555921538041,0,0,1,Other
10566,ring-0 (1) (1) (1),3.141592653589788,0.18849555921538044,0,0,1,Other
10567,ring-0 (2) (1),3.141592653589789,0.18849555921538058,0,0,1,Other
10568,ring-0 (1) (2),3.141592653589789,0.18849555921538047,0,0,1,Other
10569,ring-0 (1) (1) (1) (1),3.141592653589788,0.18849555921538041,0,0,1,Other
10570,picket1 (1) (3),20.580000000000048,1.5300000000000074,0,0,0,Metal_Aluminum
10571,picket1 (1) (1) (3),20.580000000000048,1.5300000000000074,0,0,0,Metal_Aluminum
10572,picket1 (2) (1),20.580000000000048,1.5300000000000074,0,0,0,Metal_Aluminum
10573,picket1 (1) (1) (1) (2),20.580000000000048,1.5300000000000074,0,0,0,Metal_Aluminum
10574,picket1 (1) (2) (2),20.580000000000048,1.5300000000000074,0,0,0,Metal_Aluminum
10575,ring-0 (1) (3),3.141592653589789,0.18849555921538028,0,0,1,Other
10576,ring-0 (2) (2),3.141592653589789,0.18849555921538053,0,0,1,Other
10577,ring-0 (1) (4),3.141592653589789,0.18849555921538086,0,0,1,Other
10578,ring-0 (2) (3),3.141592653589789,0.18849555921538086,0,0,1,Other
10579,ring-0 (1) (5),3.141592653589789,0.18849555921538064,0,0,1,Other
10580,ring-0 (2) (4),3.141592653589789,0.18849555921538064,0,0,1,Other
10581,brackets,3.0748821758473435,0.1082789871107516,0,0,2,Other
10582,Screw-A,0.3474772469133844,0.007677396985391828,0,0,0,Other
10583,Screw-B,0.12108632316923243,0.001685773126090351,0,0,1,Other
10584,brackets (1),3.0748821758473435,0.10827898711075162,0,0,2,Other
10585,Screw-A (1),0.34747724691338494,0.007677258059491992,0,0,0,Other
10586,Screw-B (1),0.12108632316923243,0.001685773126090351,0,0,1,Other
10587,brackets (1) (1),3.0748821758473435,0.10827898711075162,0,0,2,Other
10588,Screw-A (1) (1),0.34747724691338466,0.007677370982260482,0,0,0,Other
10589,Screw-B (1) (1),0.12108632316923243,0.001685773126090351,0,0,1,Other
10590,brackets (2),3.0748821758473435,0.10827898713935108,0,0,2,Other
10591,Screw-A (2),0.3474772469133844,0.007677396985391817,0,0,0,Other
10592,Screw-B (2),0.12108632316923243,0.0016857731260903506,0,0,1,Other
10593,brackets (2) (1),3.0748821758473435,0.10827898713935111,0,0,2,Other
10594,Screw-A (2) (1),0.34747724691338594,0.0076773038668412445,0,0,0,Other
10595,Screw-B (2) (1),0.12108632316923243,0.0016857731260903506,0,0,1,Other
10596,brackets (2) (1) (1),3.0748821758473435,0.10827898713935111,0,0,2,Other
10597,Screw-A (2) (1) (1),0.3474772469133859,0.007677279900978985,0,0,0,Other
10598,Screw-B (2) (1) (1),0.12108632316923243,0.0016857731260903506,0,0,1,Other
10599,Screw-A (2) (2),0.3474772469133829,0.007677396985391717,0,0,0,Other
10600,brackets (2) (1) (2),3.0748821758473257,0.10827898713934883,0,0,2,Other
10601,picket1 (1) (1) (3) (1),20.58000000000041,1.5299999999999891,0,0,0,Metal_Aluminum
10602,picket1 (1) (3) (1),20.58000000000041,1.5299999999999891,0,0,0,Metal_Aluminum
10603,Screw-A (3),0.34747724691338533,0.007677396985391886,0,0,0,Other
10604,picket1 (1) (1) (2) (2),20.58000000000005,1.5300000000000253,0,0,0,Metal_Aluminum
10605,picket1 (1) (1) (1) (1) (2),20.58000000000005,1.5300000000000253,0,0,0,Metal_Aluminum
10606,picket1 (1) (2) (3),20.58000000000005,1.5300000000000253,0,0,0,Metal_Aluminum
10607,picket1 (2) (2),20.58000000000005,1.5300000000000253,0,0,0,Metal_Aluminum
10608,Screw-A (1) (2),0.347477246913384,0.0076772580594919055,0,0,0,Other
10609,picket1 (1) (1) (1) (2) (1),20.58000000000041,1.5299999999999891,0,0,0,Metal_Aluminum
10610,picket1 (2) (1) (1),20.58000000000041,1.5299999999999891,0,0,0,Metal_Aluminum
10611,picket1 (1) (4),20.57999999999993,1.5300000000000253,0,0,0,Metal_Aluminum
10612,Screw-A (2) (1) (2),0.34747724691338916,0.007677303866841298,0,0,0,Other
10613,rail1 (1) (1),47.49999999999999,5.874999999999999,0,0,0,Metal_Aluminum
10614,picket1 (1) (2) (2) (1),20.58000000000041,1.5299999999999891,0,0,0,Metal_Aluminum
10615,brackets (1) (1) (1),3.0748821758473444,0.10827898711075112,0,0,2,Other
10616,rail1 (3),49.17999999999999,5.694999999999999,0,0,0,Metal_Aluminum
10617,picket1 (1) (1) (1) (1) (1) (1),20.58000000000005,1.5300000000000253,0,0,0,Metal_Aluminum
10618,picket1 (1) (1) (4),20.58000000000005,1.5300000000000253,0,0,0,Metal_Aluminum
10619,brackets (3),3.0748821758473444,0.10827898711075111,0,0,2,Other
10620,Screw-A (1) (1) (1),0.347477246913384,0.007677370982260315,0,0,0,Other
10621,ring-0 (1) (3) (1),3.141592653589789,0.18849555921537944,0,0,1,Other
10622,ring-0 (2) (2) (1),3.141592653589789,0.18849555921537983,0,0,1,Other
10623,rail1 (2) (1),49.17999999999999,5.694999999999999,0,0,0,Metal_Aluminum
10624,ring-0 (1) (4) (1),3.141592653589789,0.18849555921538086,0,0,1,Other
10625,ring-0 (2) (3) (1),3.141592653589789,0.18849555921538086,0,0,1,Other
10626,ring-0 (1) (5) (1),3.141592653589789,0.18849555921538086,0,0,1,Other
10627,ring-0 (1) (6),3.141592653589789,0.18849555921537983,0,0,1,Other
10628,ring-0 (2) (5),3.141592653589789,0.18849555921538014,0,0,1,Other
10629,brackets (2) (1) (1) (1),3.0748821758473257,0.10827898713934883,0,0,2,Other
10630,ring-0 (1) (1) (2),3.141592653589789,0.18849555921538014,0,0,1,Other
10631,ring-0 (2) (4) (1),3.141592653589789,0.18849555921538086,0,0,1,Other
10632,ring-0 (3) (1),3.141592653589789,0.18849555921538014,0,0,1,Other
10633,ring-0 (1) (2) (1),3.141592653589789,0.18849555921538014,0,0,1,Other
10634,ring-0 (1) (1) (1) (2),3.141592653589788,0.18849555921537992,0,0,1,Other
10635,ring-0 (2) (1) (1),3.141592653589789,0.18849555921538014,0,0,1,Other
10636,brackets (2) (2),3.0748821758473257,0.10827898713934882,0,0,2,Other
10637,ring-0 (1) (1) (1) (1) (1),3.141592653589788,0.18849555921537992,0,0,1,Other
10638,picket1 (1) (1) (1) (3),20.58000000000005,1.5300000000000253,0,0,0,Metal_Aluminum
10639,Screw-A (2) (1) (1) (1),0.34747724691338616,0.0076772799009789585,0,0,0,Other
10640,brackets (1) (2),3.0748821758473444,0.10827898711075114,0,0,2,Other
10641,picket1 (1) (1) (2) (1) (1),20.58000000000005,1.5300000000000253,0,0,0,Metal_Aluminum
10642,Screw-A (2) (3),0.34747724691338444,0.007677396985391816,0,0,0,Other
10643,brackets (2) (1) (3),3.0748821758473435,0.10827898713935111,0,0,2,Other
10644,picket1 (1) (1) (3) (2),20.580000000000048,1.5300000000000074,0,0,0,Metal_Aluminum
10645,picket1 (1) (3) (2),20.580000000000048,1.5300000000000074,0,0,0,Metal_Aluminum
10646,Screw-A (4),0.3474772469133848,0.00767739698539188,0,0,0,Other
10647,picket1 (1) (1) (2) (3),20.580000000000048,1.5299999999999891,0,0,0,Metal_Aluminum
10648,picket1 (1) (1) (1) (1) (3),20.580000000000048,1.5299999999999891,0,0,0,Metal_Aluminum
10649,picket1 (4),20.580000000000048,1.5299999999999891,0,0,0,Metal_Aluminum
10650,picket1 (1) (2) (4),20.580000000000048,1.5299999999999891,0,0,0,Metal_Aluminum
10651,picket1 (2) (3),20.580000000000048,1.5299999999999891,0,0,0,Metal_Aluminum
10652,Screw-A (1) (3),0.3474772469133866,0.007677258059491956,0,0,0,Other
10653,picket1 (1) (1) (1) (2) (2),20.580000000000048,1.5300000000000074,0,0,0,Metal_Aluminum
10654,picket1 (2) (1) (2),20.580000000000048,1.5300000000000074,0,0,0,Metal_Aluminum
10655,picket1 (1) (5),20.580000000000048,1.5299999999999891,0,0,0,Metal_Aluminum
10656,Screw-A (2) (1) (3),0.34747724691338605,0.007677303866841188,0,0,0,Other
10657,rail1 (1) (2),47.5,5.875000000000001,0,0,0,Metal_Aluminum
10658,picket1 (1) (2) (2) (2),20.580000000000048,1.5300000000000074,0,0,0,Metal_Aluminum
10659,brackets (1) (1) (2),3.0748821758473586,0.10827898711075101,0,0,2,Other
10660,rail1 (4),49.18000000000001,5.695,0,0,0,Metal_Aluminum
10661,picket1 (1) (1) (1) (1) (1) (2),20.580000000000172,1.5300000000000253,0,0,0,Metal_Aluminum
10662,picket1 (1) (1) (5),20.580000000000048,1.5299999999999891,0,0,0,Metal_Aluminum
10663,brackets (4),3.0748821758473586,0.10827898711075101,0,0,2,Other
10664,Screw-A (1) (1) (2),0.34747724691338616,0.007677370982260367,0,0,0,Other
10665,ring-0 (1) (3) (2),3.141592653589789,0.18849555921538,0,0,1,Other
10666,ring-0 (2) (2) (2),3.141592653589789,0.18849555921537983,0,0,1,Other
10667,rail1 (2) (2),49.18000000000001,5.695,0,0,0,Metal_Aluminum
10668,ring-0 (1) (4) (2),3.141592653589789,0.18849555921538064,0,0,1,Other
10669,ring-0 (2) (3) (2),3.141592653589789,0.18849555921538064,0,0,1,Other
10670,ring-0 (1) (5) (2),3.141592653589789,0.18849555921538064,0,0,1,Other
10671,ring-0 (1) (7),3.141592653589789,0.18849555921537983,0,0,1,Other
10672,ring-0 (2) (6),3.141592653589789,0.18849555921537983,0,0,1,Other
10673,brackets (2) (1) (1) (2),3.0748821758473435,0.10827898713935111,0,0,2,Other
10674,ring-0 (1) (1) (3),3.141592653589789,0.18849555921537983,0,0,1,Other
10675,ring-0 (2) (4) (2),3.141592653589789,0.18849555921538064,0,0,1,Other
10676,ring-0 (3) (2),3.141592653589789,0.18849555921537983,0,0,1,Other
10677,ring-0 (1) (2) (2),3.141592653589789,0.18849555921537983,0,0,1,Other
10678,ring-0 (1) (1) (1) (3),3.141592653589788,0.18849555921537967,0,0,1,Other
10679,ring-0 (2) (1) (2),3.141592653589789,0.18849555921537983,0,0,1,Other
10680,brackets (2) (3),3.0748821758473435,0.10827898713935108,0,0,2,Other
10681,ring-0 (1) (1) (1) (1) (2),3.141592653589788,0.18849555921537967,0,0,1,Other
10682,picket1 (1) (1) (1) (4),20.580000000000048,1.5299999999999891,0,0,0,Metal_Aluminum
10683,Screw-A (2) (1) (1) (2),0.34747724691338566,0.007677279900978974,0,0,0,Other
10684,brackets (1) (3),3.0748821758473586,0.10827898711075101,0,0,2,Other
10685,picket1 (1) (1) (2) (1) (2),20.580000000000172,1.5300000000000253,0,0,0,Metal_Aluminum
10686,Eye,63.89383594949757,20.407155959888623,0,3,1,Metal_Non-Ferrous
10687,Cabeza Lámpara,264.30744319076643,20.794842316741438,0,0,8,Plastic
10688,blast,55.703928542238515,4.21181840889108,0,8,0,Metal_Ferrous
10689,crown,274.34739543760924,45.38440451793018,0,8,0,Metal_Ferrous
10690,cut (2),802.9029627050626,122.78570085849412,0,29,0,Metal_Ferrous
10691,crown (2),274.3473954376093,45.38440451793056,0,8,0,Metal_Ferrous
10692,blast (2),55.7039285422385,4.211818408890981,0,8,0,Metal_Ferrous
10693,peak Window,112.55654450341336,9.449517768999598,0,1,0,Other
10694,Jar,898.0217884206315,218.76239116022566,0,1,0,Other
10695,WAsher,1.709503925636191,0.05842608353440379,0,2,1,Metal_Ferrous_Steel
10696,Bottom plate,40.55230629106781,3.7071421630890464,0,3,1,Metal_Ferrous_Steel
10697,Nut1,3.0081142357204005,0.20169613884669474,0,3,1,Metal_Ferrous_Steel
10698,Nut2,3.0081142357204005,0.20169613884669474,0,3,1,Metal_Ferrous_Steel
10699,Nut3,3.0081142357203907,0.20169613884669352,0,3,1,Metal_Ferrous_Steel
10700,Nut4,3.0081142357204005,0.20169613884669474,0,3,1,Metal_Ferrous_Steel
10701,Nut5,3.0081142357204005,0.20169613884669474,0,2,1,Metal_Ferrous_Steel
10702,Mixer body,427.7118931380055,508.3553163357049,0,2,0,Plastic
10703,button 1,2.5446900494077327,0.3817035074111599,0,0,0,Plastic
10704,Spin coupling,3.7504333098554916,0.22296087266049977,0,1,1,Metal_Ferrous_Steel
10705,Spin head,4.005530633326993,0.1767145867644359,0,1,0,Metal_Ferrous_Steel
10706,tyre,803.4077587718577,311.25073456924844,0,1,1,Other
10707,Organic1,108.95356652874173,0.0,6,0,0,Plastic
10708,Seat - Back,10393.322322279117,32655.144088365505,0,0,0,Other
10709,Fusion Cap,213.8006727483602,0.0,0,0,0,Metal_Ferrous_Steel
10710,Autodesk Cap,340.04759547360726,0.0,0,0,0,Metal_Ferrous_Steel
10711,cuts,1061.8465392840324,933.3050787236591,0,0,1,Metal_Ferrous_Steel
10712,cuts (1),1061.846539284081,933.3050787237021,0,0,1,Metal_Ferrous_Steel
10713,Tempest,440.5295158574041,93.52149231402367,0,0,0,Metal_Ferrous
10714,Tempest D,1163.773565937553,206.29942689046092,0,0,0,Metal_Ferrous
10715,back end,390.4749305474618,204.03336030524557,0,4,0,Wood
10716,truck 1 top,202.35237843292086,45.05722449927877,0,1,0,Metal_Ferrous_Steel
10717,truck 1 bottom,154.8141819384801,114.6952470676625,0,2,0,Metal_Non-Ferrous
10718,shaft 1,20.027653166634916,6.185010536754793,0,1,0,Metal_Aluminum
10719,gasget1,18.642513760901554,2.473209086134027,0,0,1,Metal_Ferrous_Steel
10720,truck 2 top,202.35237843292086,45.05722449927875,0,1,0,Metal_Ferrous_Steel
10721,front end,390.47493054746167,204.03336030524542,0,3,0,Wood
10722,grip tape,4467.477216289774,332.5832261608116,0,0,0,Other
